"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x0c42e8a57fc48cd9a2aa46e19cd39f19e125a72586103cd26f716eae0bf8c8c1","45073372","1689348904","2023-07-14 15:35:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xbbb60295f0d71d281312a712a322154a629ad3addec182606fb9ac4e10f6ae1e","45077474","1689358111","2023-07-14 18:08:31","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","53,751","$53,759.75","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xcea4e71fd7a1d65dc74629cfbd113e9200f902639397db776d38444475a65867","45077587","1689358351","2023-07-14 18:12:31","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","22,090.1168","$22,096.21","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5e74f867fe28832b923d4188ae2ce8f6b5d8ece577c971ef08352d772e4dde9f","45085363","1689375134","2023-07-14 22:52:14","0xe4cb36f842860000f2eb513e9d5f856c37b7ffa2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2.04","$2.04","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8e49fdd5276a6ba9d049e290e3466a526381fe2037b894f05b8fcb3a63984e00","45085472","1689375366","2023-07-14 22:56:06","0xe4cb36f842860000f2eb513e9d5f856c37b7ffa2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1.02","$1.02","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4756a2465f307034af67e767d61168e770a59264184f269fcb999f29bb952422","45088147","1689381065","2023-07-15 00:31:05","0xfe4b01d8ac80cb8c0321c639b27c455f1618e689","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x741b8b1d1e722a17608f8d00e7194fdb38c9d51a6f991337bd95c0be43e13c4b","45088732","1689382309","2023-07-15 00:51:49","0xfe4b01d8ac80cb8c0321c639b27c455f1618e689","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xea0d37b142c7583564713f8450082bc8277ec7c6a299ef9403adb742dab39b1e","45089315","1689383582","2023-07-15 01:13:02","0x5f5600927f747dc905d4f0ad25c701d5adeaae7c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","600","$599.91","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1fb1ae827aff1ce27440e4a249bad5c4d46a701ed95522ed794e5ea42f956fdb","45089897","1689384850","2023-07-15 01:34:10","0x2501a03c7d94c1b0739c37c594375d1e93f1da02","0x8d58a40977e1f40ffaf383511046bc72047c8de9","27","$27.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd467bfb52cec4ff4f7d9e5c4decc8927aaa23fffe261d1bf16d25987505bb941","45096347","1689398797","2023-07-15 05:26:37","0x970e0e82325e5f811dbd583819a6113438e56983","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xaffbbdfbf2a639cd50146fadc33bca5a1d2764ea9f4fca0378a2df3bd60a6df8","45096360","1689398825","2023-07-15 05:27:05","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x52b9ce199002b2fb0383e09f04fce7bcc0ad3a72e6048c16618b73b06268c956","45096874","1689399938","2023-07-15 05:45:38","0xe2287bc06b3adee8d505ace8708cc36ac59b3115","0x8d58a40977e1f40ffaf383511046bc72047c8de9","240","$239.96","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1c42638f6b4fe06b534b5867691125253fe01cf0a3b8ad72675c71ce23f25e01","45106348","1689420666","2023-07-15 11:31:06","0xc8ea3190bf1eadd5b9e9bc26111e56b19b352d1d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","51","$50.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x50ed49d80021eeae6b8636516c8847e7539dfaf0cb11509857b0aadfedb638ac","45106488","1689420996","2023-07-15 11:36:36","0x0ab626b4d40b43a45f36900be9a6ffca1c647b7f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.8","$199.82","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x2115c3728c86c13102181b86b2a544adb2a71248b0feaa1e4fb3bdf4b67e1e93","45112732","1689434382","2023-07-15 15:19:42","0x2288ea5e78cd93527a34ed532fa5bb5a81cf3698","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,200","$1,199.82","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5f9ca588b651a52aad4ef49e45b52b0da82751c65bc04188039377209402d090","45113018","1689434995","2023-07-15 15:29:55","0xb0fc5acd3724bd65eedf37432e230cfcd3622073","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2,100","$2,099.69","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3111e80fff4b553d98b8e0c9ae206ac2fd2d6d83f16866e118d1682b25e9bbc9","45113383","1689435771","2023-07-15 15:42:51","0x00a3ee271a53ac3adda7f00d97c9a0daf9712c58","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2,669.97","$2,669.58","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x922c6020a299f7049dea0617948dd7b763032661855ec34a8903d44351a542c2","45113426","1689435863","2023-07-15 15:44:23","0x00a3ee271a53ac3adda7f00d97c9a0daf9712c58","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.03","$0.03","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xdd8836340211071b4b337e7fd3471362431e35439f2a5379ba66c17e8aef3209","45114503","1689438228","2023-07-15 16:23:48","0x12b61457001c15dbbce99ce728ed5e7c2c290295","0x8d58a40977e1f40ffaf383511046bc72047c8de9","69.99","$70.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa610a6682bf7fa97101250a269304c1f481364046c75f696c32e9b6741d0c97e","45116160","1689441970","2023-07-15 17:26:10","0x16e964c2e049fff3e5f3ac601271ee256523a969","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,500","$1,499.78","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x7726061b5d2e6b912c85fa843e5bb84122778be05c6657ea88b57e8cde944989","45124245","1689460022","2023-07-15 22:27:02","0x157dad84e7871b98175915e8a6bb8c4312092763","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x891b1ae036a11d9ea4657ee8cc04e6e4f8689fa66f37b579100c366ee6de38cf","45124274","1689460084","2023-07-15 22:28:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x78461741ded6ed665c6d55676ece136503b7e7db3684c1388be9a3f1c01c6071","45124828","1689461289","2023-07-15 22:48:09","0x5333885d803fff3bc688f5c4b560e5e96e23f990","0x8d58a40977e1f40ffaf383511046bc72047c8de9","13.8","$13.80","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x2d7b0816f17ec2c772b6c9a737f49c0ea7059b386014f25e1f6516252370da10","45126142","1689464185","2023-07-15 23:36:25","0x75c22a8c3c90f11bf323f1bbc2f88d55978c4e27","0x8d58a40977e1f40ffaf383511046bc72047c8de9","129","$129.01","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x90a39066593bc17e88fedd4cc229a48a0de33d389397f5ad913e64dccbdf3dd2","45134948","1689483749","2023-07-16 05:02:29","0xbca1f379b16e55f0a1d87cd8b9f181d46146b882","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.2","$100.23","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x0af7faaf04feb2e7d524835eef39df0d9455e09ab43767d4227491ea52f87d79","45135124","1689484145","2023-07-16 05:09:05","0xbca1f379b16e55f0a1d87cd8b9f181d46146b882","0x8d58a40977e1f40ffaf383511046bc72047c8de9","90","$90.02","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xcbae452944db9bb140d3b43ae8c41c91ffd111e29435f276492f6de5362aafff","45145101","1689506345","2023-07-16 11:19:05","0xe4cb36f842860000f2eb513e9d5f856c37b7ffa2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","378.87","$378.84","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc9faf08f6308ed769ce8e6fe92061dfe128d8633b8ddd02e8085a8ecd8efffa1","45145150","1689506449","2023-07-16 11:20:49","0xe4cb36f842860000f2eb513e9d5f856c37b7ffa2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.48","$0.48","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3119ea56f1c53b0cee2fcd698c3216d86c0dea2b9700ac18ea355083d759aef4","45153517","1689524489","2023-07-16 16:21:29","0xefb007596bb3d3c7ac29088e5089242b9dde2f67","0x8d58a40977e1f40ffaf383511046bc72047c8de9","2,000.4","$2,000.22","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe4b9437d282b9d348d2d3eb327decbcfb6e9956c3a23cf059b3db68d51cdaf31","45189539","1689602439","2023-07-17 14:00:39","0xa797fb41496e11710f5ead1b455997435b55ce94","0x8d58a40977e1f40ffaf383511046bc72047c8de9","150","$150.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x289c8b4a380e7baca1d3ff0e0d5917641735aef1d7bd982d6e21860609c8b85b","45190753","1689605026","2023-07-17 14:43:46","0x12b61457001c15dbbce99ce728ed5e7c2c290295","0x8d58a40977e1f40ffaf383511046bc72047c8de9","104.04","$104.02","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x58286a0be41dc3d2a28a667c914809849f3e86e3b3fb27b5c09deeaf7942678a","45190762","1689605044","2023-07-17 14:44:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x96949d2a37319f84f00951cf4e726c8f118799a1d8b278f6c06448aa9a5fe80d","45190786","1689605096","2023-07-17 14:44:56","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa66f9f55465b79a0af550deeb8d04987b8d6ea7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe55fe43a44174ecc1e8432376941adf5ad55223c76329e69332a201da53857c4","45198614","1689621844","2023-07-17 19:24:04","0x233d27e2ed75a927f4e906cffdf310c0b619a742","0x8d58a40977e1f40ffaf383511046bc72047c8de9","108","$108.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf72b9a8d4f666122fad2506b9c81e89c64c4a43086e0c419f03cef1e5eb124cf","45204101","1689633776","2023-07-17 22:42:56","0x44a147483b40a7fe59d7bcd7bff9998b0210b601","0x8d58a40977e1f40ffaf383511046bc72047c8de9","117","$117.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb7815af690f8f2be091e4dd967ec544f154bb396c93fd386648bc931b75bfb0f","45218023","1689664041","2023-07-18 07:07:21","0x3a5de25e89a243733cc7822eeac3f50e661fb614","0x8d58a40977e1f40ffaf383511046bc72047c8de9","45","$45.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x59f54dbd4624f1fe78a41c40efd923984e5d396497688d38143fa0ccb8fe5540","45224989","1689679086","2023-07-18 11:18:06","0x4de3fe575ab584fdc80bdea0324b5c813612bd96","0x8d58a40977e1f40ffaf383511046bc72047c8de9","18.9","$18.90","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x32e25a4a5b8648c50b2ee530e059c023975b56b1ebbf6696a724a31c9da1ae30","45241906","1689720193","2023-07-18 22:43:13","0x965ad0749358c5e6afa49c8420dba6068ea5799e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1.98","$1.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x2d71e0597d0fb8134b486d4c7b3bdc145265bd971ba50f9830f745c29f993796","45242077","1689720647","2023-07-18 22:50:47","0x965ad0749358c5e6afa49c8420dba6068ea5799e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1.98","$1.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa8122be49c7ebedda85b5c10f0fc35bed54b4cd9e811d538ca8235a28b558661","45251220","1689741111","2023-07-19 04:31:51","0x40f2115ba48c3a55ee93bdf06198a183bd4d73e2","0x8d58a40977e1f40ffaf383511046bc72047c8de9","246","$246.06","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x536fb6c3ff8bf51b44a9ce87c233482da8c1674bab87d474041dd5bad7891973","45255840","1689751030","2023-07-19 07:17:10","0x107c1e4d56b21e8282258e5e904560af9eb30813","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$120.05","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xbe5393a66ca2742cc1f0bafd2d4b075585bf199f4cbf1e83c43ca4cdab73357e","45257047","1689753635","2023-07-19 08:00:35","0xbefb865acacbab4630bac3cdf3f4b48aa683c925","0x8d58a40977e1f40ffaf383511046bc72047c8de9","157.98","$158.02","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x7ee3fced6f23ff2265d6ea213901fbf88746172e64b267237b12d74ee4622ebb","45257593","1689754829","2023-07-19 08:20:29","0xa72b2f724040763215ba0d55023c99588c98c292","0x8d58a40977e1f40ffaf383511046bc72047c8de9","60.99","$61.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x9b5c587d0fd636aecf7918990dc0e1f35f5ec34861c2e3843f458532f2872a7b","45266785","1689774638","2023-07-19 13:50:38","0x8e50a6fe736ef0724fa3dbcf59084ee90f4d6ae4","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.04","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x2157540b7de7a1c9447e93c1d6265ef864d544574712121c1e41d121809b562b","45272756","1689788030","2023-07-19 17:33:50","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","1,197","$1,197.27","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xb75fac00502299798a6a413c5e772eaf331b356de95d850ee1fc6c7432816238","45272782","1689788084","2023-07-19 17:34:44","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","11,838","$11,842.54","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x362a2a9c02361a714bd4ce77e5189cd392f8f8349f46eeda8b872e374a45ffb9","45276387","1689796442","2023-07-19 19:54:02","0x6fdeea91a0e1722155b718bd22236817e5e6c87c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$100.03","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x407260f8d8c4be0e49db6747856ed7404975c8851566204866990c67df33d2f5","45277028","1689797932","2023-07-19 20:18:52","0x9c01ef12c5b0bfe86c0db686d8999d66bec1e282","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30.78","$30.79","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x1dfcc7c700525675227d286a7a14897f066220bbe548b3ce405c2defdf2b6249","45278790","1689801938","2023-07-19 21:25:38","0xd430305c8036fb1699a21115058b7f269627c569","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.06","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xeae0b00494afb4601e4672889640ec66a26da4753ead01435f04a02a09676809","45278802","1689801964","2023-07-19 21:26:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x153bb14e29db6fe3dac26230d8a924a9324ff65e43e3c389ae7109e486b9d456","45285108","1689815932","2023-07-20 01:18:52","0xe17bc3ef2de12ba0c01da5ecdfb14e29661a4e81","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.5","$100.53","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3088955847f2269b7db113cc517356a752d77c8800cbe36bf82f9e39b374c539","45296250","1689840153","2023-07-20 08:02:33","0x6ff3678ba0ea4ba619386076dd35d57e25a78a72","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.03","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x3d0e8a7f0ef18becb4471c55b53a18ac443d62a5bdb05f764a697ff94803a94c","45302629","1689854026","2023-07-20 11:53:46","0xce6180f79b26cce966f60f3522879e6aee275f1b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","99.99","$100.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x1cf92769c89afc79ff151335e4908c8c9eb2d0965759b53648012b73709e52ce","45305807","1689860908","2023-07-20 13:48:28","0xd506a84c61790fd5c9e2055b66011015856af0bb","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$105.04","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb6578123368352defe52dc5089c4986a6f4a3388a89300bb274fa7bb46f529f1","45305824","1689860946","2023-07-20 13:49:06","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa160f7e438d1c699bca133adeaa0787e8f04927f196b62409569df582cc6a33c","45306029","1689861380","2023-07-20 13:56:20","0x799a98574ba798e25fc43c61dca8f20e4dfd533e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.03","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa57855004a566c22e6ffbcb78d0b2118ab7ae0de28381d4b3422ff830cdb4ece","45307647","1689864884","2023-07-20 14:54:44","0x9252773910c961969c57e1bd9675c9f8d2aefa7e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3,000","$3,001.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8fc894a6f627a30370417c28d5fd997aaf858dd15a0d756dca189de01b6a212f","45310226","1689870401","2023-07-20 16:26:41","0x107c1e4d56b21e8282258e5e904560af9eb30813","0x8d58a40977e1f40ffaf383511046bc72047c8de9","800.1","$800.37","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa959431cd928a716a27ab31e2a9b4c177aaff65140c4a173903cb1cb41587d4e","45315108","1689880939","2023-07-20 19:22:19","0x274e54e13ce09c0c7fa9999f4857ad389b0fbecf","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$105.04","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd504fa2049592c0e921edfeb8112ae734b583fd1ad11d9550daf508be86add69","45320700","1689893371","2023-07-20 22:49:31","0x33dab7714efe55a61471ed639e2bfdb4bbc74e1e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","4.98","$4.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x31374e3c1f4e86c4008833ba894b1276055d15df7c0f2b4a94babe7ba60fe12a","45331507","1689917319","2023-07-21 05:28:39","0x75467c07d6dfb0fa651f80b25c24fa417c772b1a","0x8d58a40977e1f40ffaf383511046bc72047c8de9","150","$149.96","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8a675b2c9d923b1bdd1c3337ac88a88d3d98d2e5df38d6dc3e54804d0456fb8b","45332254","1689918913","2023-07-21 05:55:13","0xfb53f1e6ed658b8c59cf3e71180d91c9f7c69163","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30","$29.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8167f37106c65d9e9dceef3dcf9e2565af06f469a02854d0d02afdea7170dedd","45343432","1689942758","2023-07-21 12:32:38","0xd0440c6590c64907f61117f77df2ea36b68732e9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","19.98","$19.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x14e39e2b3d33d52100e91ea158237fe56dcfd75b190e52c29a25898008644b00","45344455","1689944946","2023-07-21 13:09:06","0xf51526262434ce56014de21b8cddbd35cd79e0ff","0x8d58a40977e1f40ffaf383511046bc72047c8de9","6,000","$5,999.55","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xccfbaa4875f0c4860e9b96437aae881efd656e721e0d7c2f8f90e9e926ad8636","45344699","1689945464","2023-07-21 13:17:44","0xd0440c6590c64907f61117f77df2ea36b68732e9","0x8d58a40977e1f40ffaf383511046bc72047c8de9","39.99","$39.99","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x4508b760c4b69273340e2df67bc85d8744f6f298985535fb8cba86263f400f6e","45349235","1689955676","2023-07-21 16:07:56","0x290feb76efb1914de6925fd7730ea2e581cc7029","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.9","$0.90","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc931dbc482d775a90373004b3f45c9b14a610b1cbcbbb53f7bb9406d17594088","45354606","1689967437","2023-07-21 19:23:57","0xb3aa9bf367b70fc1cc730184e91275b6e401ff37","0x8d58a40977e1f40ffaf383511046bc72047c8de9","10.5","$10.50","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xeabe32ec4ba22aab4b92a829585f7604c578bb4fe00b6fa3d9c78d9d9dfabdab","45356988","1689972621","2023-07-21 20:50:21","0xaa27b7a9c307943ea4ed30f83e6c83be2414f777","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x665535e77ce9e51343d2c1e46c90378aa8ab2887667623b4239526eaa96a116f","45357009","1689972667","2023-07-21 20:51:07","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xcb12924634c4b41d4ad0e0a39114e2bcc8c2b6e1d0184cf8d04552e80922f1d8","45357025","1689972701","2023-07-21 20:51:41","0xaa27b7a9c307943ea4ed30f83e6c83be2414f777","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe5d12e88d3a45720f4f9882cb27c523b3c8613726e00d765b2cfa2961da3dbbf","45357129","1689972923","2023-07-21 20:55:23","0xaa27b7a9c307943ea4ed30f83e6c83be2414f777","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x876923d05027908dfb4333ab0fe21ea8c27fd90836429334b375a961d6346ba7","45357159","1689972987","2023-07-21 20:56:27","0xaa27b7a9c307943ea4ed30f83e6c83be2414f777","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5d7164016adab3703a32d4507487b5999220b6f54854b8ae41e04e8a7c4e5c0b","45358300","1689975508","2023-07-21 21:38:28","0x0956b3718079802184d4d037c3ced2a430a0541d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","750","$749.78","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd4880449696f61ca6aa8f2a4d49c30f07cf1f4510bd39e5b6c64f29211ad2154","45372041","1690006394","2023-07-22 06:13:14","0xab631c214b15c194499a0e3de2a4520133f3ca25","0x8d58a40977e1f40ffaf383511046bc72047c8de9","199.98","$199.98","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x0766aa9a616901458d40120df5126afc15a981b2f8f515fe8ac6b56752b8841e","45386322","1690037446","2023-07-22 14:50:46","0xd49a4681f7edc0367cda0d318539724943195d27","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30,000","N/A","0x94faf03be2af5f008f1f9cf67d84d9d7ddb103c1","StakeWise","Visit https://www.stakewise.fi to earn rewards",""
"0x26733498105d10e8fd8cf2305d581243718e3ed9b3961029933b48b680e21c16","45416847","1690103497","2023-07-23 09:11:37","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.15","$0.15","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
